정류소ID,모바일ID,정류소명,영문명,시_도,구_군,동,X좌표,Y좌표,경유노선수,경유노선
7111050600,2729,새마을건너,Saemaeul,대구광역시,달성군,가창면,12836.4112,3547.5946,1,가창2
7111050900,9101,대실역청아람건너,Daesil Chungahram Apts,대구광역시,달성군,다사읍,12828.0172,3551.361,6,"250, 524, 527, 564, 655, 성서2"
7111051000,2473,명곡미래빌5단지건너,Myeonggok Mirae Ville Apts 5,대구광역시,달성군,화원읍,12829.49675,3547.897208,2,"623, 달성2"
7111051100,2487,명곡미래빌5단지앞,Myeonggok Mirae Ville Apts 5,대구광역시,달성군,화원읍,12829.5072,3547.8914,3,"623, 651, 달성2"
7111051200,1895,신세월입구,Sinsewol,대구광역시,달성군,구지면,12824.1712,3537.0425,1,달성7
7111051300,1979,화원유원지건너,Hwawon Resort,대구광역시,달성군,화원읍,12828.70997,3548.5658,2,"650, 달성1"
7111051500,1993,김흥리마을입구,Gimheung-ri Maeul,대구광역시,달성군,옥포면,12829.5814,3544.9098,2,"600, 달성5"
7111051600,5089,달성소방서앞,Dalseong Fire Station,대구광역시,달성군,현풍면,12826.8042,3540.9235,5,"600, 달성3, 달성5, 달성6, 달성7"
7111051700,1978,목단2리,Mokdan 2-ri,대구광역시,달성군,구지면,12824.5931,3537.0833,1,달성7
7111051800,2474,구룡촌건너,Guryongchon,대구광역시,달성군,가창면,12835.04805,3546.751245,1,가창2
7111051900,1984,구룡촌앞,Guryongchon,대구광역시,달성군,가창면,12835.0885,3546.790463,1,가창2
7111052000,1652,설티고개(달성공단방면),Seolti-gogae,대구광역시,달성군,옥포면,12828.9811,3544.6828,2,"600, 달성5"
7111052100,2360,설티고개(옥포방면),Seolti-gogae,대구광역시,달성군,옥포면,12828.9626,3544.6627,2,"600, 달성5"
7111052200,1930,봉촌낙동길입구,Bongchonnakdong-gil,대구광역시,달성군,하빈면,12823.6355,3551.684,1,성서2
7111052300,1997,봉촌낙동길입구건너,Bongchonnakdong-gil,대구광역시,달성군,하빈면,12823.6339,3551.6888,1,성서2
7111052400,1735,지산2길입구건너,Jisan 2-gil,대구광역시,달성군,옥포면,12829.89516,3545.314769,3,"600, 달성2, 달성5"
7111052500,1447,지산2길입구,Jisan 2-gil,대구광역시,달성군,옥포면,12829.8947,3545.3205,3,"600, 달성2, 달성5"
7111052600,489,솔밭기세길입구,Solbatgisegil,대구광역시,달성군,옥포면,12829.4513,3545.7373,3,"600, 달성2, 달성5"
7111052700,324,솔밭기세길건너,Solbatgisegil,대구광역시,달성군,옥포면,12829.449,3545.7263,3,"600, 달성2, 달성5"
7111052800,695,화원고등학교(종점)2,Hwawon High School,대구광역시,달성군,화원읍,12829.3258,3547.7997,1,
7111052900,697,하나원전문장례식장,Hanawon Specialty Funeral Serves Place,대구광역시,달성군,현풍면,12826.6206,3542.8176,2,"600, 달성5"
7111053000,1557,김흥2리건너,Gimheung 2-ri,대구광역시,달성군,옥포면,12829.1546,3544.7778,2,"600, 달성5"
7111053100,1624,김흥2리앞,Gimheung 2-ri,대구광역시,달성군,옥포면,12829.1623,3544.7722,2,"600, 달성5"
7111053200,1645,용연사시설집단지구앞,Yongyeonsa Area,대구광역시,달성군,옥포면,12830.4017,3545.2227,3,"600, 달성2, 달성5"
7111053300,1654,용연사시설집단지구건너,Yongyeonsa Area,대구광역시,달성군,옥포면,12830.3884,3545.2333,3,"600, 달성2, 달성5"
7111053400,1888,푸르밀대구공장건너,Purmil CO. LTD,대구광역시,달성군,논공읍,12828.1534,3544.3921,2,"600, 달성5"
7111053500,1899,본리근린공원건너,Bolli Neighborhood Park,대구광역시,달성군,논공읍,12827.9143,3544.1769,2,"600, 달성5"
7111053600,1893,본리근린공원앞,Bolli Neghborhood Park,대구광역시,달성군,논공읍,12827.9012,3544.1765,3,"600, 달성5, 달성6"
7111053700,1992,서재들건너,Seojaedeul,대구광역시,달성군,다사읍,12829.2525,3552.4273,2,"성서1-1, 성서3"
7111053800,1994,다사체육공원앞,Dasa Sports Park,대구광역시,달성군,다사읍,12828.691,3553.3748,1,성서3
7111053900,1995,다사체육공원건너,Dasa Sports Park,대구광역시,달성군,다사읍,12828.6838,3553.3707,1,성서3
7111054100,2725,다사초등학교앞,Dasa Elementary School,대구광역시,달성군,다사읍,12827.46969,3552.064864,1,성서3
7111054200,5091,현풍중고등학교건너,Hyeonpung Middle High School,대구광역시,달성군,현풍면,12826.3648,3541.7934,1,655
7111054300,1982,달성우체국앞,Dalseong Post Office,대구광역시,달성군,현풍면,12826.3615,3541.6615,2,"655, 급행4"
7111054400,1980,현풍주공아파트앞,Hyeonpung Jugong Apts,대구광역시,달성군,현풍면,12826.5752,3541.5194,1,655
7111054500,1973,매곡초등학교건너,Maegok Elementary School,대구광역시,달성군,다사읍,12828.0504,3551.7247,4,"425, 달서1, 성서1-1, 성서3"
7111054600,1971,다사주공아파트앞,Dasa Jugong Apts,대구광역시,달성군,다사읍,12827.4102,3551.9853,1,성서3
7111054700,1968,다사주공아파트건너,Dasa Jugong Apts,대구광역시,달성군,다사읍,12827.4156,3551.9908,1,성서3
7111054800,1972,다사초등학교건너,Dasa Elementary School,대구광역시,달성군,다사읍,12827.4631,3552.0576,1,성서3
7111054900,1966,다사역(4번출구),Dasa Station,대구광역시,달성군,다사읍,12827.5413,3551.8534,1,성서3
7111055000,1958,퇴계마을앞,Toegye Maeul,대구광역시,달성군,가창면,12839.0668,3547.2033,1,가창2
7111055100,5209,행정2리앞,Haengjeong 2-ri,대구광역시,달성군,가창면,12838.66717,3547.168465,1,가창2
7111055200,1957,퇴계마을건너,Toegye Maeul,대구광역시,달성군,가창면,12839.069,3547.197,1,가창2
7111055300,1948,행정2리건너,Haengjeong 2-ri,대구광역시,달성군,가창면,12838.7703,3547.1821,1,가창2
7111055400,1987,다사역(3번출구),Dasa Station,대구광역시,달성군,다사읍,12827.54747,3551.832825,1,성서3
7111055500,1991,방천리환경자원사업소,Enviroment&Resources Office,대구광역시,달성군,다사읍,12830.12872,3647.113629,1,
7111055600,1999,노이2리건너,Noi 2-ri,대구광역시,달성군,논공읍,12826.12946,3545.61869,1,달성2
7111055700,2426,용화사건너,Yonghwasa,대구광역시,달성군,논공읍,12825.9229,3639.655887,1,달성2
7111055800,2427,용화사앞,Yonghwasa,대구광역시,달성군,논공읍,12826.3017,3545.5908,1,달성2
7111055900,2240,노이2리앞,Noi 2-ri,대구광역시,달성군,논공읍,12826.1219,3545.6281,1,달성2
7111056000,2440,행정1리앞,Haengjeong 1-ri,대구광역시,달성군,가창면,12839.25238,3546.90523,1,가창2
7111056100,2442,행정1리건너,Haengjeong 1-ri,대구광역시,달성군,가창면,12839.01871,3640.974524,1,가창2
7111056300,2554,사창마을앞,Sachang Maeul,대구광역시,달성군,구지면,12826.7062,3538.8154,1,달성7
7111056400,2544,사창마을건너,Sachang Maeul,대구광역시,달성군,구지면,12826.7184,3538.8143,1,달성7
7111056500,2508,달성기와앞,Dalseong Giwa,대구광역시,달성군,논공읍,12828.1213,3544.1782,2,"600, 655"
7111056600,2511,달성기와건너,Dalseong Giwa,대구광역시,달성군,논공읍,12828.1112,3544.1789,2,"600, 655"
7111056700,2542,정대숲앞,Jeongdaesup,대구광역시,달성군,가창면,12833.4268,3545.0061,1,가창2
7111056800,2452,옥연지,Ogyeonji,대구광역시,달성군,옥포면,12829.26507,3546.510205,3,"600, 달성2, 달성5"
7111056900,9227,옥연지건너,Okyeonji,대구광역시,달성군,옥포면,12829.26984,3546.520927,3,"600, 달성2, 달성5"
7111057000,3095,근린공원축구장건너,Neighborhood Park Football Field,대구광역시,달성군,구지면,12825.12971,3538.383468,2,"600, 급행8"
7111057400,5277,현풍터미널앞,Hyeonpung Bus Terminal,대구광역시,달성군,현풍면,12826.4828,3541.9787,2,"600, 달성6"
7111057600,5086,달성화성파크드림앞,Dalseong Hwaseong Parkdream,대구광역시,달성군,구지면,12825.0381,3539.3004,3,"600, 급행8, 달성7"
7111057800,5087,근린공원축구장앞,Neighborhood Park Football Field,대구광역시,달성군,구지면,12825.0744,3538.4571,2,"600, 급행8"
7111058000,3094,한국클래드텍앞,Industry Korea Clad Tech,대구광역시,달성군,구지면,12825.1839,3538.1686,1,600
7111058100,5274,한국클래드텍건너,Industry Korea Clad Tech,대구광역시,달성군,구지면,12825.1921,3538.1739,1,600
7111058300,3092,(주)영화건너,Industry Young Hwa,대구광역시,달성군,구지면,12825.3982,3538.0203,1,600
7111058400,3089,신성중공업앞,New Star Heavy Industry,대구광역시,달성군,구지면,12825.6668,3538.0294,1,600
7111058600,3088,서영기공앞,Seo Young Machinery,대구광역시,달성군,구지면,12825.79,3538.2339,1,600
7111058700,5272,서영기공건너,Seo Young Machinery,대구광역시,달성군,구지면,12825.77982,3538.263529,1,600
7111058800,3086,현대메카닉스앞,Hyundai Mechanics,대구광역시,달성군,구지면,12825.5256,3538.3994,1,600
7111058900,3083,현대메카닉스건너,Hyundai Mechanics,대구광역시,달성군,구지면,12825.5503,3538.3847,1,600
7111059000,3081,달성2차산업단지출장소건너,Dalseong 2th Industrial Complex Branch Office,대구광역시,달성군,구지면,12825.3087,3538.3848,1,600
7111059100,5273,(주)영화앞,Industry Young Hwa,대구광역시,달성군,구지면,12825.391,3538.0277,1,600
7111059200,3090,신성중공업건너,New Star Heavy Industry,대구광역시,달성군,구지면,12825.6822,3538.0221,1,600
7111059400,3082,달성2차산업단지출장소앞,Dalseong 2th Industrial Complex Branch Office,대구광역시,달성군,구지면,12825.3059,3538.3976,1,600
7111059500,5088,과학마을청아람앞,Gwahak Maeul Chungahram,대구광역시,달성군,구지면,12825.059,3539.3015,3,"600, 급행8, 달성7"
7111059600,9246,현풍터미널건너,Hyeonpung Bus Terminal,대구광역시,달성군,현풍면,12826.4923,3541.9785,2,"600, 달성6"
7111059700,2732,유가차천1,Yuga Chacheon,대구광역시,달성군,현풍면,12826.9039,3540.4224,5,"600, 달성3, 달성5, 달성6, 달성7"
7111059800,2731,유가차천,Yuga Chacheon,대구광역시,달성군,현풍면,12826.8963,3540.4696,5,"600, 달성3, 달성5, 달성6, 달성7"
7111059900,2733,대1리용흥지앞,Dae 1-ri Yongheungji,대구광역시,달성군,현풍면,12825.89467,3540.003003,3,"600, 급행8, 달성3"
7111060000,2734,응암2리앞,Eungam 2-ri,대구광역시,달성군,구지면,12825.0532,3538.7516,1,600
7111060100,2735,응암2리건너,Eungam 2-ri,대구광역시,달성군,구지면,12825.0691,3538.7615,1,600
7111060200,2736,가창댐,Gachangdam,대구광역시,달성군,가창면,12836.9406,3547.8702,1,가창2
7111060300,2737,가창댐1,Gachangdam,대구광역시,달성군,가창면,12836.8181,3547.8998,1,가창2
7111060400,3152,대실역1,Daesil Station,대구광역시,달성군,다사읍,12827.86053,3551.371482,2,"성서1-1, 성서2"
7111060500,3155,대실역2,Daesil Station,대구광역시,달성군,다사읍,12827.9009,3551.3983,2,"성서1, 성서2"
7111060600,3153,죽곡2지구1,Jukgok Area,대구광역시,달성군,다사읍,12827.8616,3551.1556,2,"성서1-1, 성서2"
7111060700,3154,죽곡2지구2,Jukgok Area,대구광역시,달성군,다사읍,12827.87427,3551.176331,2,"성서1, 성서2"
7111060800,2738,대리마을앞,Dae-ri Maeul,대구광역시,달성군,현풍면,12825.2674,3539.8955,2,"600, 달성3"
7111060900,2739,대구보훈요양원앞,Daegu Veterans Yo Yangwon,대구광역시,달성군,하빈면,12824.609,3553.192774,1,성서2
7111061000,2740,대구보훈요양원건너,Daegu Veterans Yo Yangwon,대구광역시,달성군,하빈면,12824.6155,3553.1822,1,성서2
7111061100,5168,신성에스앤티앞,Shin sung S&T,대구광역시,달성군,다사읍,12828.2185,3552.3703,4,"425, 달서1, 성서1-1, 성서3"
7111061200,2803,동성에스티에스건너,Dong Sung STS,대구광역시,달성군,다사읍,12827.80593,3552.488571,1,성서3
7111061300,2800,한서기전앞,Han Seo Elec,대구광역시,달성군,다사읍,12827.8196,3552.7012,1,성서3
7111061400,5169,신성에스앤티건너,Shin sung S&T,대구광역시,달성군,다사읍,12828.2168,3552.3439,4,"425, 달서1, 성서1, 성서3"
7111061500,2801,한서기전건너,Han Seo Elec,대구광역시,달성군,다사읍,12827.81431,3552.707434,1,성서3
7111061600,2799,동성에스티에스앞,Dong Sung STS,대구광역시,달성군,다사읍,12827.81304,3552.496173,1,성서3
7111061700,2798,에이스이노텍앞,Ace InnoTec,대구광역시,달성군,다사읍,12828.023,3552.2346,1,성서3
7111061800,5167,에이스이노텍건너,Ace InnoTec,대구광역시,달성군,다사읍,12828.0198,3552.2258,1,성서3
7111061900,2796,아주철강건너,A-joo steel industry,대구광역시,달성군,다사읍,12828.0025,3552.39,1,성서3
7111062000,2795,아주철강앞,A-joo steel industry,대구광역시,달성군,다사읍,12828.0033,3552.4071,1,성서3
7111062100,2897,강창교2,Gangchanggyo (Bridge),대구광역시,달성군,다사읍,12828.1631,3551.2844,6,"250, 524, 527, 564, 655, 성서2"
7111062200,2812,청아람푸르지오2단지1,Chungahram Prugio Apts 2,대구광역시,달성군,다사읍,12828.046,3551.0007,2,"성서1-1, 성서2"
7111062300,2813,청아람푸르지오2단지2,Chungahram Prugio Apts 2,대구광역시,달성군,다사읍,12828.0117,3551.005,2,"성서1, 성서2"
7111062400,2817,교항리마을입구건너,Gyohang-ri,대구광역시,달성군,옥포면,12826.7971,3547.121601,1,달성2
7111062600,5229,화동초등학교건너,Hwadong Elementary School,대구광역시,달성군,화원읍,12830.5997,3548.0306,1,달서3
7111062700,2821,달성군선거관리위원회앞,Dalseong-gun Election Commission,대구광역시,달성군,화원읍,12830.3331,3548.2777,2,"달서3, 달성1"
7111062800,2822,달성군선거관리위원회건너,Dalseong-gun Election Commission,대구광역시,달성군,화원읍,12830.3292,3548.2717,1,달서3
7111062900,2826,화동초등학교앞,Hwadong Elementary School,대구광역시,달성군,화원읍,12830.593,3548.0297,1,달서3
7111063100,2920,상당마을,Sangdang-maeul,대구광역시,달성군,하빈면,12827.0362,3555.7878,1,성서2
7111063200,2921,터실마을,Teosil-maeul,대구광역시,달성군,하빈면,12826.1705,3555.2213,1,성서2
7111063300,2929,현풍읍사무소앞,Hyeonpung Town Office,대구광역시,달성군,현풍면,12826.87325,3541.810941,1,달성3
7111063400,2930,현풍읍사무소건너,Hyeonpung Town Office,대구광역시,달성군,현풍면,12826.87146,3541.804256,1,달성3
7111063500,2928,달성문화원앞,Dalseong Culture Center,대구광역시,달성군,현풍면,12827.02984,3541.892894,1,달성3
7111063600,2927,달성문화원건너,Dalseong Culture Center,대구광역시,달성군,현풍면,12827.02341,3541.911363,1,달성3
7111063700,2925,달성도서관입구,Dalseong Public Library,대구광역시,달성군,현풍면,12826.76081,3542.029754,1,달성3
7111063800,2926,달성도서관건너,Dalseong Public Library,대구광역시,달성군,현풍면,12826.7628,3542.035421,1,달성3
7111063900,2924,달성스포츠파크앞,Dalseong Sports Park,대구광역시,달성군,현풍면,12826.50811,3542.060866,1,달성3
7111064000,2923,달성스포츠파크건너,Dalseong Sports Park,대구광역시,달성군,현풍면,12826.5149,3542.069151,1,달성3
7111064100,2931,가태리마을회관앞,Gatae-ri Maeul Center,대구광역시,달성군,유가면,12828.3794,3538.9946,1,달성6
7111064200,2932,가태리마을회관건너,Gatae-ri Maeul Center,대구광역시,달성군,유가면,12828.36902,3538.98884,1,달성6
7111064300,2933,가태2리마을입구,Gatae 2-ri,대구광역시,달성군,유가면,12828.41639,3539.09377,1,달성6
7111064400,2937,학산아파트앞,Haksan Apts,대구광역시,달성군,현풍면,12826.9445,3541.4916,1,655
7111064500,2938,학산아파트건너,Haksan Apts,대구광역시,달성군,현풍면,12826.9844,3541.5685,1,655
7111064600,2780,대구경북과학기술원기숙사,DGIST,대구광역시,달성군,유가면,12827.6778,3542.1988,1,
7111064700,2942,세하건너,Seha,대구광역시,달성군,유가면,12827.4783,3541.1687,1,달성5
7111064800,2779,한국생산기술연구원앞,Korea Institute of Industrial Technology,대구광역시,달성군,유가면,12828.2026,3541.4338,2,"600, 655"
7111064900,2939,한국생산기술연구원건너,Korea Institute of Industrial Technology,대구광역시,달성군,유가면,12828.187,3541.4754,3,"600, 655, 달성5"
7111065000,5276,국립대구과학관정문앞,Daegu National Science Museum,대구광역시,달성군,유가면,12827.9742,3541.1201,2,"655, 급행8"
7111065100,5275,국립대구과학관정문건너,Daegu National Science Museum,대구광역시,달성군,유가면,12827.9856,3541.1163,2,"655, 급행8"
7111065200,2759,IHL앞,IHL,대구광역시,달성군,유가면,12827.866,3540.9912,1,655
7111065300,2941,IHL건너,IHL,대구광역시,달성군,유가면,12827.8576,3540.9964,1,655
7111065400,2758,세하앞,Seha,대구광역시,달성군,유가면,12827.4638,3541.186901,1,달성5
7111065500,2936,대구경북과학기술원,DGIST,대구광역시,달성군,유가면,12827.5175,3542.2517,1,
7111065600,2947,김흥1리앞,Gimheung 1-ri,대구광역시,달성군,옥포면,12829.61296,3545.240119,2,"600, 달성5"
7111065700,2948,김흥1리건너,Gimheung 1-ri,대구광역시,달성군,옥포면,12829.6222,3545.2316,2,"600, 달성5"
7111065800,2944,무등보건진료소앞,Mudeung Health Care Center,대구광역시,달성군,하빈면,12827.714,3555.4027,1,성서2
7111065900,2945,무등보건진료소건너,Mudeung Health Care Center,대구광역시,달성군,하빈면,12827.7187,3555.4219,1,성서2
